filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-061-inner-fire-1.jpg,"8 £ | Inner Fire >
""A RAW, '|a
== Heated Upbeat —
Your passion burns red-hot, and
your body yearns for action —
anything to satisfy the fire within!
In @, H, and © skill checks, hasten 1.
Sneak =! Fight = Climb
| Get 1%. |",061,Inner Fire,Adventurer status,"Your passion burns red-hot, and
your body yearns for action —
anything to satisfy the fire within!","In @, H, and © skill checks, hasten 1.
Sneak =! Fight = Climb
| Get 1%. |",Wewnętrzny ogień,"Namiętność płonie w tobie czerwienią, a ciało rwie się do działania — byle nasycić ogień w środku!","W testach @, H i © pośpiesz 1.  
Skradanie / Walka / Wspinaczka  
Zyskaj 1 × %.",Fuoco interiore,La tua passione brucia rossa e il corpo brama azione — qualunque cosa pur di saziare il fuoco che hai dentro!,"Nei test @, H e ©, accelera 1. Furtività = Combattimento = Arrampicata: Ottieni 1% .",,,,,
./log-card-062-determined-1.jpg,"Pk ń /
- J mek > 4 ) M ae
NA : AW W - NĘ BPASLE7
| Resolute Upbeat | —
No matter what kind of hardships
await, you feel like you can take
it all on with the strength and
vigour of three spectacled bears!
In a skill check, you may
discard to get (1%)
If you are Afraid &,
discard to return it to HA.",062,Determined,Adventurer status,"No matter what kind of hardships
await, you feel like you can take
it all on with the strength and
vigour of three spectacled bears!","In a skill check, you may
discard to get (1%)
If you are Afraid &,
discard to return it to HA.",Zdeterminowany,"Jakiekolwiek trudności czekają, czujesz, że poradzisz sobie z siłą i zapałem trzech okularników.","W teście umiejętności możesz odrzucić kartę, by zyskać (1%).  
Jeśli masz stan Afraid &, odrzuć tę kartę, by odesłać go do HA.",Determinato,"Qualunque difficoltà ti attenda, senti di poter affrontare tutto con la forza e il vigore di tre orsi dagli occhiali!","In un test abilità, puoi scartare per ottenere (1%). Se sei Afraid &, scarta per rimetterlo in HA.",,,,,
./log-card-063-adventurous-1.jpg,"z © Adventurous | /
ef 47 > SS = O
Curious „ Upbeat peng) ee
Whats inside that chest, behind
that hill, or under that bush?
You have no idea, but you can't
wait to find out! Now!
Unlock ? Explore $ Search
Get 1% . lfthe total &
SZNJAESSYdiscardi",063,Adventurous,Adventurer status,"Whats inside that chest, behind
that hill, or under that bush?
You have no idea, but you can't
wait to find out! Now!","Unlock ? Explore $ Search
Get 1% . lfthe total &
SZNJAESSYdiscardi",Żądny przygód,"Co kryje skrzynia, co jest za wzgórzem, a co pod krzakiem?  
Nie masz pojęcia — i już nie możesz się doczekać, by się dowiedzieć!","Otwieranie / Badanie / Poszukiwania  
Zyskaj 1 × %. Jeśli łączna liczba & w teście jest SZNJAESSY — odrzuć.",Bramoso d’avventura,"Cosa c’è dentro quel baule, dietro quella collina o sotto quel cespuglio? Non ne hai idea, ma non vedi l’ora di scoprirlo. Subito.","Scassinare / Esplorare / Ricerca: Ottieni 1% . Se il totale di & nel test è SZNJAESSY, scarta.",,,,,
./log-card-064-discord-1.jpg,"„Ą ®) | Discord EZ
Earn fame and glory by
beating the competition!
Play competitively
or return this card to Ś).
| Celebration SZAWEU X]
X 7 6 5",064,Discord,Global status,"Earn fame and glory by
beating the competition!","Play competitively
or return this card to Ś).
| Celebration SZAWEU X]",Niezgoda,"Zdobądź sławę i chwałę, pokonując rywali!","Graj rywalizacyjnie  
albo zwróć tę kartę do Ś).  
| Celebration SZAWEU X]",Discordia,Guadagna fama e gloria battendo la concorrenza!,Gioca in modalità competitiva oppure rimetti questa carta in Ś). | Celebration SZAWEU X],,,,,
./log-card-065-harmony-1.jpg,"RZE - » oP fe m BD
Reach your true potential by
ignoring needless distractions.
Play solo/co-operatively
or return this card to @.
Gathering SGAPNU X]
Players] a | a8 | 888 [baat
X 8 7 6 5",065,Harmony,Global status,"Reach your true potential by
ignoring needless distractions.","Play solo/co-operatively
or return this card to @.
Gathering SGAPNU X]
Players] a | a8 | 888 [baat
X 8 7 6 5",Harmonia,"Osiągnij pełnię możliwości, ignorując zbędne rozpraszacze.","Graj solo/współpracująco  
albo zwróć tę kartę do @.  
Gathering SGAPNU X]  
Players] a | a8 | 888 [baat  
X 8 7 6 5",Armonia,Raggiungi il tuo vero potenziale ignorando distrazioni inutili.,Gioca in solitario/cooperativo oppure rimetti questa carta in @. Gathering SGAPNU X] Players] a | a8 | 888 [baat X 8 7 6 5,,,,,
./log-card-066-[1]-yezden-1.jpg,"| \ Temples (24 SIDI | z RÓ a
""<A , Ue ZĘ
ee as ee > SR Er?
BZ a.
Gardens GVW) iS = 7
J wa 84
ewe 1O Market GONE",066,[1] Yezden,Location,,,Yezden,,,,,,,,,,
./log-card-067-[2]-chabahr-1.jpg,"4 a o ae Ż z R
4 i TD S 3
g u w AE * b R , (SOS oa P
et es
[ ' F d a 1.4 W
4. k „ja oe Ta ia 2 B
""(R Market Gave) | |
NS ""RAP 42. 3h >a. = NP
DK NE
\ LE 0 je ae ne
> """" ""AB ,
""> | HotSprings CLAUS .
> et A | a | =
a | = | wee
a 3 5",067,[2] Chabahr,Location,,,Chabahr,,,,,,,,,,
./log-card-068-[3]-sarewar-west-1.jpg,"~ ~~ Ź | p
2 di ? e Ę A - U i” i y
NĄ Metal Factory CA) Aaa =e
i<® i |
».9 NEW M „ało kę IP a.
Q Market COTE es 4 .
P WOP LU",068,[3] Sarewar West,Location,,,Sarewar — Zachód,,,,,,,,,,
./log-card-069-[4]-sarewar-east-1.jpg,"ty ay lap ‘ahi > = 4
b4 cay PR u > Z a
4 EN RET _ yf 4
3 Y 4) A > u eT LTP .. : |=,
13 Museum Gi) ==
\ :
FEST eae
Bert ats SZ 8 x = 4 4 N | 2
SĄ sA a A = ; ką ——
) a a / \ U | .
8 Na JJW SR
DA 21%
| City Park SZAN E | ę
, SĘ => gg <a a = |",069,[4] Sarewar East,Location,,,Sarewar — Wschód,,,,,,,,,,
./log-card-069-[4]-sarewar-east-2.jpg,"nao 0 a aay * ś
2 ea * I INS UJE zwie
z > NUN AL |
ME © : Seti ha
= Museum Gravee). =
\ fk BJ 25 P BL i
| AY SZEJ
s 4: 4 x | | |- A 7 O A.
| City Park B= EW aa |.
i 5 R 4 < vf | f | s .
a ait Nel
. Sa * V af a + z ¢ : 2
— | b | a RW X >
PN A zy | | 4
— z. BA
A ; EW, | SRA",069,[4] Sarewar East,Location,,,Sarewar — Wschód,,,,,,,,,,
./log-card-070-[5]-teshune-2.jpg,"paz 4 4 4
AS a
| | =~ . , A R
\ ey U LĄ > | ©
@. ioe el RE > »
w eats LĄ |
m Ruins *» CZYM) SBE
, SNL
Z « ' 7”
— i Camp Guu)",070,[5] Teshune,Location,,,,,,,,,,,,,
./log-card-071-[6]-hezembi-west-1.jpg,"= —
sh, (Pi) V2 ag >
q Docks £ZAĄUUE) D Ww
ZEK © p | e! ; A \
| "" Sia 7 (alo
a © ‘a 2 , z M
Ne: deme Mines AUE:
> a h An
| =
IQ 7 PR""
pa al ALL ay J ~ es
1 ab Ao TZ SD am] zN",071,[6] Hezembi West,Location,,,,,,,,,,,,,
./log-card-071-[6]-hezembi-west-2.jpg,"="" whe
e <>
CQ, | Lipp za
Veal
DYOSY A 0405): „PM.
asy ‘ | | & \ a p
R £ A
LF BUT S 0014 ).
a = K Z p |
EEE BO Mi
PR > l Kity O. w We
w ZĘ PM “LATE i 43",071,[6] Hezembi West,Location,,,,,,,,,,,,,
./log-card-072-[7]-hezembi-east-1.jpg,"ra AY: Seas dyr
zy las i op ee
SHIGE S 0015 i
AR * HAM ow
te rę w
aa 15% : 6. Sip

ett | | Te ey ie!
quae Das

te yy Iheatre & 0016 \ie",072,[7] Hezembi East,Location,,,,,,,,,,,,,
./log-card-073-[8]-meratu-1.jpg,"oe z, N ŚW =
dw Ew =) 7 uń a
' SE %, Ss ""zg PZ
“et ob J AR | = 3
% wp % nm BA 4 5 A | ) 3 i oO
y > | w 3 s
ete gee
o Z __— BA BR “ay
a Ranger Station $GAUUkg)) 4
a. i 4 v e. mi
; Sm 8 © Bs +
WAR „M UW ę — |:
~ >> sae Z -
la Pe Y= +3 ( ’ y. 3 , a |. Pó, ==$ , Ń",073,[8] Meratu,Location,,,,,,,,,,,,,
./log-card-074-[9]-arhin-1.jpg,"+ Lo GG © 0018 FON |
ZSZ Y 4
: Al. 74> le oy OR i —
- = ad z_ i wey j dy =o Vi
ZW Library CZAUUEJE
JD = Docks <© 0020 | 2 D
te , ‘ yo < LC” /",074,[9] Arhin,Location,,,,,,,,,,,,,
./log-card-074-[9]-arhin-2.jpg,"< l 1d y Z | | gen , »*
8 VAG) Marker © oois)f „R.
| 4g> ‘ 4 J > A g =
ŻONY Library EAN)

= ""1 j SŁ : 7 w 4 $
4 8 7 HE] 215 a i = c a =
Wik 7FEDZDEJ © 0408 JEŻ

z 5 == zs nA

w OOo:
AA 34. NE",074,[9] Arhin,Location,,,,,,,,,,,,,
./log-card-075-[10]-rienshtum-west-1.jpg,"fied ge he „2 baj” c).
; Z CD 5 A |
me zy WN PONY. -
ARY, J h < : z
Mr rój Oy
5a Beh Ta Z Só = | Ł
Eee LR SE
A 4 Fe Ye <a, = SR
s Wishing Well CAWAWAJ
W z ZY
| N = GDY © 0022 ) >
wy Rz S ow — —- M A PA te
4%u a wh a 4",075,[10] Rienshtum West,Location,,,,,,,,,,,,,
./log-card-076-[11]-rienshtum-central-1.jpg,"a3 a 2 a 3 om . zeczy r
dć >|Ą > Z ol 6 d

7 cae Ariry Vea
MANNA Arena ¢ 0023) 1
ff 4 ~~ JH 2 BAW Koay 400 mę i a
ey wie: Se eT
phe Be wr”
rie) Marker CT ios yd
a by
| || | om gp z | Am wią
Uglteiatigiii ZJ

ane «w w A ""RR { EJ",076,[11] Rienshtum Central,Location,,,,,,,,,,,,,
./log-card-076-[11]-rienshtum-central-2.jpg,"Val hy AS, TH Ba =,
475. 9 4 KA ""» 7 y >
rid ‘ & Arena (GAUYENY 5
4 4 AT (> Bt Sof aj < ię
PRD O
fe U4 3
5 „(OWOZEJ © od10 O,
= zs > Ide! 24
NA PARĄ BA |:
raid BE „A 2d?
Mi bitch te lees. at ke
a 4 szo na > k ; i",076,[11] Rienshtum Central,Location,,,,,,,,,,,,,
./log-card-077-[12]-rienshtum-east-1.jpg,"lg Convention Centre (GAMY? zy)
= > - - I Bb ) 40 j
4 Was ę l aS e 785 SB ś 4
NB! 48 .
- A A ol da Ę J-| 4
0 faim AP ny.) > | 2
Ą Casino LAWY"" szM |
6. ARA - 1-124",077,[12] Rienshtum East,Location,,,,,,,,,,,,,
./log-card-078-1a-event-1.jpg,"ote Svent <e

z | - ~ Ś U A 4

Sy *) ata, SB z

A sal My ‘ <> ir A W ONY AE w, ©

> = * 2 U | | U hz, .. R fi

(S) Monday © 0118
(X Settlement <© 0052
(w Grassland © 0053
4; Forest © 0054
€9 Hill @ 0055
(Q Mountain @ 0056",078,1A Event,Event,,,,,,,,,,,,,
./log-card-079-2a-event-1.jpg,"s dy | Śvent Z f

Z. ae 4), ee SPREE

= ems A emir

SS. 87 1 M: ł ie, z .
(©) Tuesday © 0119
€D Settlement <© 0057
(w Grassland © 0058
4; Forest © 0059
c3 Hill <© 0060
(Q Mouniain © 0061",079,2A Event,Event,,,,,,,,,,,,,
./log-card-080-3a-event-1.jpg,"ote Svent og

z | - ~ Ś U A 4

i eb Ek Si

A sal My ‘ <> ir A W ONY AE w, ©

> = * 2 U | | U hz, .. R fi

(©) Wednesday © 0120
(X Settlement @ 0062
w Grassland <© 0063
3) Forest @ 0064
€9 Hill © 0065
9 Mountain @ 0066",080,3A Event,Event,,,,,,,,,,,,,
./log-card-081-4a-event-1.jpg,"""og Śvent AM
© Thursday £0121
(fa) Settlement ©0151
w Grassland © 0152
EQ) Forest © 0153
e3 Hill © 0154
m Mountain © 0155",081,4A Event,Event,,,,,,,,,,,,,
./log-card-082-5a-event-1.jpg,"ote Svent <e

. | - - 2 i A 4

Sy *) ata, SB z

A aj z. ‘ <> ir p. ies ""ON"" dg, Gw, NO

> = * 2 U | | U hz, .. R fi

(© Friday © 0122
(X Settlement <© 0156
(m) Grassland © 0157
3) Forest <© 0158
CZHiII @ 0159
9 Mountain © 0160",082,5A Event,Event,,,,,,,,,,,,,
./log-card-083-6a-event-1.jpg,"ote Svent og
z | - ~ Ś U A 4
R eb Ek Si
A aj z. ‘ <> ir p. ies R dg, Gw,
> = * 2 U | | U hz, .. R fi
(©) Saturday © 0123
(X Settlement @ 0205
(w Grassland @ 0206
4; Forest © 0207
€9 Hill © 0208
(Q Mouniain & 0209",083,6A Event,Event,,,,,,,,,,,,,
./log-card-084-7a-event-1.jpg,"ote Svent <e
. | - - 8 . A 4
2 eb Ek Si
ara W ‘ <> i p. me iR"" A Tite,
_ 0. oh: a
> = * 2 U | | U hz, .. R fi
(©) Sunday © 0124
(X Settlement <© 0210
w Grassland © 0211
3) Forest £© 0212
9 Hill © 0213
9 Mountain © 0214",084,7A Event,Event,,,,,,,,,,,,,
./log-card-085-8a-wounded-1.jpg,"dose Svent “Se
- \ - 3 A i 1 4
NY = udf>oa.„/ SEB
we Mao S$"" 4 ©
A sel "", : a: , 4 ;ę3 p” BN AE, 108
The adventurer pR
> (0 720)
t is Wounded z
€D Settlement © 0215
w Grassland © 0216
2) Forest © 0217
e3 Hill £0218
m Mountain © 0219",085,8A Wounded,Event,,,,,,,,,,,,,
./log-card-086-9a-shocked-1.jpg,"ote Svent Z
z | s - Ś I A ge.
weg? Cee ese AV
vavgtas "", da <> i us me On A Tee,
S= „AE hie, ać
The adventurer 2
> 0126
© is Shocked A
€D Settlement © 0237
w Grassland © 0238
6; Forest © 0239
9 Hill © 0240
9 Mountain © 0241",086,9A Shocked,Event,,,,,,,,,,,,,
./log-card-087-10a-exhausted-1.jpg,"ote Svent <e
z | s - Ś I A ge.
weg? Cee ese AV
vavgtas "", da <> i us me On A Tee,
The adventurer 2
. 0127
© is Exhausted 4
€D Settlement # 0242
w Grassland © 0243
@) Forest £© 0244
9 Hill © 0245
9 Mountain <© 0246",087,10A Exhausted,Event,,,,,,,,,,,,,
./log-card-088-durgir-1.jpg,"w dy | Svent e/a |
>) kap ad AŚKA tal a - =
A os A Si, ""R „aid RY 109 Q0
R € x ad ‘I | p ie, w. SZĄ
© Sunday © 0384
(Q Settlement © 0242
w Grassland <© 0248
6%) Forest & 0217
c3 Hill © 0154
9 Mountain © 0170",088,Durgir,Event,,,,,,,,,,,,,
./log-card-089-war-saga-e1-1.jpg,"sj dy | Svent e/a |
>) kap ad AŚKA tal a - =
A os A Si, ""R „aid RY 109 [le)
R € x ad ‘I | p ie, w. SZĄ
(©) Monday © 0310
(Q Settlement © 0310
w Grassland <© 0310
6%) Forest & 0310
e3 Hill © 0310
9 Mountain © 0310",089,War Saga E1,Event,,,,,,,,,,,,,
./log-card-090-war-saga-e2-1.jpg,"s dy | Svent e/a |
a kap = fk, Sa
mtz 3 5 ai. sd : PS 109 («m

+"". A GADANE ZA

m 7 i M: ł ie, 4 ‘
(©) Tuesday © 0311
€D Settlement © 0311
w Grassland <© 0311
6%) Forest © 0311
©3 Hill © 0311
9 Mountain © 0311",090,War Saga E2,Event,,,,,,,,,,,,,
./log-card-091-war-saga-e3-1.jpg,"» CG | Śvent ya f
w ae | m. ŚM ul 4 - z
af NZ. ©
M Crd | Saw ? =. GE 4 ie FN"" Z ob
m RY p”, Ni | ł ie, AP A
(©) Wednesday © 0312
(Q Settlement ©0312
(w Grassland ©0312
4; Forest © 0312
ę3 Hill © 0312
(Q Mouniain © 0312",091,War Saga E3,Event,,,,,,,,,,,,,
./log-card-092-war-saga-e4-1.jpg,"» O; | Śvent ya f

; = < A <: z: rt oe PS 109 NO
© Thursday © 0313
(Q Settlement © 0313
w Grassland © 0313
6%) Forest ©0313
e3 Hill © 0313
® Mountain ZE",092,War Saga E4,Event,,,,,,,,,,,,,
./log-card-093-war-saga-e5-1.jpg,"w dy | Svent e/a |
ko kap = fk, Sa
A sel UF, : BÓJ 5 GO as A

R € x ad ‘I | p ie, w. SZĄ
© Friday © 0314
(Q Settlement © 0314
w Grassland © 0314
6%) Forest & 0314
c3 Hill © 0314
(Q Mouniain © 0314",093,War Saga E5,Event,,,,,,,,,,,,,
./log-card-094-war-saga-e6-1.jpg,"CO, ® Svent “Se
- \ - 5 2 : 1 4
eo! NOWE ©
Li) 2 EJ"" AF ©
> = * 2 4 fa | / hit .. o 7
(©) Saturday © 0315
(X Settlement © 0315
(w Grassland © 0315
4; Forest © 0315
c3 Hill © 0315
(Q Mouniain © 0315",094,War Saga E6,Event,,,,,,,,,,,,,
./log-card-095-war-saga-e7-1.jpg,"sj dy | Svent e/a |
>) kap ad AŚKA tal a - =
A os A Si, ""R „aid RY 109 01
R € x ad ‘I | p ie, w. SZĄ
(©) Sunday © 0316
(Q Settlement © 0316
w Grassland <© 0316
6%) Forest <© 0316
e3 Hill © 0316
9 Mountain © 0316",095,War Saga E7,Event,,,,,,,,,,,,,
./log-card-096-war-saga-e8-1.jpg,"sj dy | Svent e/a |
>) kap ad AŚKA tal a - =
A os A Si, ""R „aid RY 109 So)
R € x ad ‘I | p ie, w. SZĄ
(©) Monday © 0317
(Q Settlement © 0052
w Grassland <© 0238
6%) Forest & 0064
e3 Hill © 0179
9 Mountain © 0276",096,War Saga E8,Event,,,,,,,,,,,,,
./log-card-097-war-saga-e9-1.jpg,"ote Svent buf
~ | - 5 2 : 1 4

E w) R AGA tal a - z

in Pod | "" esi = L, x „BSG =~]

eg ae Ogee,

Ss gare 2 ść
(©) Tuesday © 0318
(X Settlement © 0205
(w Grassland £0172
4; Forest © 0269
c3 Hill © 0060
(Q Mountain <© 0219",097,War Saga E9,Event,,,,,,,,,,,,,
./log-card-098-war-saga-e10-1.jpg,"Gots Svent og

z | - ~ Ś U A 4

i eb Ek Si

A sal My ‘ <> ir A W „aid RY AE w, ©

> = * 2 U | | U hz, .. R fi

(©) Wednesday © 0319
€D Settlement <© 0156
w Grassland <© 0243
3) Forest @ 0274
9 Hill © 0184
9 Mountain £© 0241",098,War Saga E10,Event,,,,,,,,,,,,,
