filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl
./log-card-099-deep-in-the-red-1.jpg,"Ż 4 Deep intheRed | /
Life can be so cruel! Im just — |
a cute little guy! I'm always Z
nice to everyone I meet. I m | Te
just trying to live my life. 1S
I've got some pesky documents to
take care of that are really stressing me
out. I've marked a spot here, don't share
it with anyone, especially tax collectors.
Meet me there if you want to help!
- Momoly, the ringtail accountant
1 space north-west of Rienshtum
& Go to the spot © 0484
Bt Place to [Ą.",099,Deep In The Red,Quest,"Life can be so cruel! Im just — |
a cute little guy! I'm always Z
nice to everyone I meet. I m | Te
just trying to live my life. 1S
I've got some pesky documents to
take care of that are really stressing me
out. I've marked a spot here, don't share
it with anyone, especially tax collectors.
Meet me there if you want to help!
- Momoly, the ringtail accountant","1 space north-west of Rienshtum
& Go to the spot © 0484
Bt Place to [Ą.",Głęboko na Minusie,"Życie bywa okrutne! Jestem tylko miłym, małym gościem, staram się żyć po swojemu. Mam jednak upierdliwe papiery do ogarnięcia i strasznie mnie to stresuje. Zaznaczyłem tutaj miejsce — nie pokazuj nikomu, zwłaszcza poborcom podatkowym. Spotkajmy się tam, jeśli chcesz pomóc!
– Momoly, lemurica ogoniasta, księgowa","1 pole na północny zachód od Rienshtum
Idź w zaznaczone miejsce © 0484
Umieść w [Ą]."
./log-card-099-docside-rendezvous-1.jpg,"Ż Dockside Rendezvous | /
Our ship, Shimmerbite, is carrying | = |
a load of foreign spices and exotic Mp<

clothes our captain wishes to Sprz
import without getting hit by 43
Galzyr's famously harsh taxes.

We need you to meet us at the
private docks at the location
marked in this note. Join us there
and help us offload our goods!

- Obaloso, the bush dog first mate
1 space north-west of Rienshtum
Q Meet Obaloso © 0290

BE Place to [Z].",099,Docside Rendezvous,Quest,"Our ship, Shimmerbite, is carrying | = |
a load of foreign spices and exotic Mp<

clothes our captain wishes to Sprz
import without getting hit by 43
Galzyr's famously harsh taxes.

We need you to meet us at the
private docks at the location
marked in this note. Join us there
and help us offload our goods!

- Obaloso, the bush dog first mate","1 space north-west of Rienshtum
Q Meet Obaloso © 0290

BE Place to [Z].",Spotkanie w Porcie,"Nasz statek, Shimmerbite, wiezie ładunek zagranicznych przypraw i egzotycznych ubrań, które kapitan chce sprowadzić bez drakońskich podatków Galzyr. Spotkaj się z nami w prywatnym porcie wskazanym w notatce i pomóż rozładować towar!
– Obaloso, pies krzewiasty, pierwszy oficer","1 pole na północny zachód od Rienshtum
Spotkaj Obaloso © 0290
Umieść w [Z]."
./log-card-099-earned-extortion-1.jpg,"Ż _ $arned Extortion | /
The Ekikhars, leaders of the — | |
administration district in c
Rienshtum, have grown corrupt. | Te
My family would be a much fairer SQ
candidate for their ruling position.
Meet our private investigator, Xeff,
south of Rienshtum. He has a solid
lead to prove Ekikhars corruption.
- Colvan Ferlasov, the marbled
polecat family head
1 space south of Rienshtum
& Meet Xeff © 0285
Bt Place to [Z].",099,Earned Extortion,Quest,"The Ekikhars, leaders of the — | |
administration district in c
Rienshtum, have grown corrupt. | Te
My family would be a much fairer SQ
candidate for their ruling position.
Meet our private investigator, Xeff,
south of Rienshtum. He has a solid
lead to prove Ekikhars corruption.
- Colvan Ferlasov, the marbled
polecat family head","1 space south of Rienshtum
& Meet Xeff © 0285
Bt Place to [Z].",Zasłużone Wymuszenie,"Ród Ekikhars, władze dzielnicy administracyjnej Rienshtum, pogrążył się w korupcji. Moja rodzina byłaby znacznie uczciwszym kandydatem do rządów. Spotkaj się z naszym prywatnym detektywem, Xeffem, na południe od Rienshtum — ma solidne tropy na ich przekręty.
– Colvan Ferlasov, marbled polecat, głowa rodu","1 pole na południe od Rienshtum
Spotkaj Xeffa © 0285
Umieść w [Z]."
./log-card-099-elixir-of-youth-1.jpg,"Ż SKEikGEyowk © /
Poswawa claims to have invented | |
an elixir of youth. I don t believe in | z
silly alchemy, but the mixture may | Te

contain some healing properties. SQ
Regrettably, the alchemist
declines to sell her recipe to me. If
you re interested in acquiring it for
me, come see me at my drugstore.
- Seshura, the Eurasian
capercaillie apothecary
Yezden
Ś Meet Seshura © 0259
Bt Place to [Ą.",099,Elixir Of Youth,Quest,"Poswawa claims to have invented | |
an elixir of youth. I don t believe in | z
silly alchemy, but the mixture may | Te

contain some healing properties. SQ
Regrettably, the alchemist
declines to sell her recipe to me. If
you re interested in acquiring it for
me, come see me at my drugstore.
- Seshura, the Eurasian
capercaillie apothecary","Yezden
Ś Meet Seshura © 0259
Bt Place to [Ą.",Eliksir Młodości,"Poswawa twierdzi, że wynalazła eliksir młodości. Nie wierzę w takie alchemiczne cuda, ale mikstura może mieć właściwości lecznicze. Niestety, alchemiczka nie sprzeda mi receptury. Jeśli chcesz mi ją zdobyć, spotkaj się ze mną w aptece.
– Seshura, cietrzew euroazjatycki, aptekarka","Yezden
Spotkaj Seshurę © 0259
Umieść w [Ą]."
./log-card-099-fair-share-1.jpg,"A misw
What a nightmare! I recently |
organised my heist crew to hit a z
bank in Arhin. They got to my | Te
safe house, but are now squabbling 83
over how to split the loot among
themselves, ignoring my instructions!
I need someone to go out there and
straighten them out for me!
- Obdeazock, the leopard
tortoise crime boss
1 space east of Arhin
Ś Visit the safe house (ZAW
Bt Place to [Ą.",099,Fair Share,Quest,"What a nightmare! I recently |
organised my heist crew to hit a z
bank in Arhin. They got to my | Te
safe house, but are now squabbling 83
over how to split the loot among
themselves, ignoring my instructions!
I need someone to go out there and
straighten them out for me!
- Obdeazock, the leopard
tortoise crime boss","1 space east of Arhin
Ś Visit the safe house (ZAW
Bt Place to [Ą.",Uczciwy Podział,"Co za koszmar! Zorganizowałem ekipę do skoku na bank w Arhin. Dotarli do mojej kryjówki, ale teraz kłócą się o podział łupów i ignorują rozkazy. Potrzebuję kogoś, kto ich ustawi.
– Obdeazock, żółw lamparci, szef gangu","1 pole na wschód od Arhin
Odwiedź kryjówkę (ZAW)
Umieść w [Ą]."
./log-card-099-forbidden-fruits-1.jpg,"i _ Forbidden Fruits | /
We regularly take care of stock | |
deliveries of various kindsto | c
Hezembian companies. They irs
rely on our trusty servicesto SQ
continue their daily business.
Meet me at my inn, King of the
Hill, if youd like to help us with the
management of such shipments.
- Temago, the giant
kingfisher innkeeper
1 space north of Hezembi
Ś Meet Temago @ 0257
Bt Place to [Z].",099,Forbidden Fruits,Quest,"We regularly take care of stock | |
deliveries of various kindsto | c
Hezembian companies. They irs
rely on our trusty servicesto SQ
continue their daily business.
Meet me at my inn, King of the
Hill, if youd like to help us with the
management of such shipments.
- Temago, the giant
kingfisher innkeeper","1 space north of Hezembi
Ś Meet Temago @ 0257
Bt Place to [Z].",Zakazane Owoce,"Regularnie obsługujemy dostawy towarów dla firm w Hezembi. Polegają na naszych usługach, by działać bez przerw. Jeśli chcesz pomóc przy tych przesyłkach, spotkaj się ze mną w gospodzie Król Wzgórza.
– Temago, zimorodek olbrzymi, karczmarz","1 pole na północ od Hezembi
Spotkaj Temago © 0257
Umieść w [Z]."
./log-card-099-forgotten-gold-1.jpg,"Ż __ forgotten Gold | /
Have you heard about the Brown | |
Claw mines? They were deemed =
unsafe and closed years back. I | Te
know that there should stillbe 43
a cart loaded up with gold.

Due to the mine s unstable nature,
Sarewar has made it illegal for any to
enter! Meet Cellant and Himer outside
the mine and help them find the gold!

- Marley, the parakeet mastermind

1 space south of Sarewar
Q Meet the associates  SZAWEŃ
BE Place to [Z].",099,Forgotten Gold,Quest,"Have you heard about the Brown | |
Claw mines? They were deemed =
unsafe and closed years back. I | Te
know that there should stillbe 43
a cart loaded up with gold.

Due to the mine s unstable nature,
Sarewar has made it illegal for any to
enter! Meet Cellant and Himer outside
the mine and help them find the gold!

- Marley, the parakeet mastermind","1 space south of Sarewar
Q Meet the associates  SZAWEŃ
BE Place to [Z].",Zapomniane Złoto,"Słyszałeś o kopalniach Brown Claw? Zamknięto je jako niebezpieczne lata temu, ale wciąż powinna tam stać wózka załadowana złotem. Z powodu niestabilności kopalni miasto Sarewar zakazało wstępu! Spotkaj się z Cellantem i Himerem przed wejściem i pomóż odnaleźć złoto.
– Marley, papużka, mózg operacji","1 pole na południe od Sarewar
Spotkaj wspólników (Q)
Umieść w [Z]."
./log-card-099-fright-night-1.jpg,"Ż Fright wight /
My childhood friend, Monz, — | |
is the lone keeper who runs =
the Dawnwatch Lighthouse at | Te
Arhin. I want you to go give |
him the fright of his life!
Though I must warn you, trespassing
in the lighthouse is technically illegal.
I know he hides a key outside the
entrance you could use to get in.
- Lelo, the degu friend
Arhin
(QD Visit the lighthouse QRS",099,Fright Night,Quest,"My childhood friend, Monz, — | |
is the lone keeper who runs =
the Dawnwatch Lighthouse at | Te
Arhin. I want you to go give |
him the fright of his life!
Though I must warn you, trespassing
in the lighthouse is technically illegal.
I know he hides a key outside the
entrance you could use to get in.
- Lelo, the degu friend","Arhin
(QD Visit the lighthouse QRS",Noc Strachu,"Mój przyjaciel z dzieciństwa, Monz, samotnie opiekuje się Latarnią Jutrzenki w Arhin. Chcę, żebyś spłatał mu porządnego figla! Ostrzegam jednak: wejście do latarni to formalnie wykroczenie. Wiem, że chowa klucz przy wejściu — możesz go użyć.
– Lelo, degu, przyjaciel","Arhin
(QD) Odwiedź latarnię QRS."
./log-card-099-herbal-recovery-1.jpg,"Herbal tea is one of the most | |
luxurious products we make at os
Alluring Shrubs and Herbs. It’s | 8

my job to cultivate and take care SI

of the drying process of the leaves.

I've detected lost packages in
bookkeeping and tracked down their
likely location. Help me recover them.

- Gemalek, the rough-tailed

gecko horticulturist
Yezden
Ś Meet Gemalek © 0258
BE Place to [Z].",099,Herbal Recovery,Quest,"Herbal tea is one of the most | |
luxurious products we make at os
Alluring Shrubs and Herbs. It’s | 8

my job to cultivate and take care SI

of the drying process of the leaves.

I've detected lost packages in
bookkeeping and tracked down their
likely location. Help me recover them.

- Gemalek, the rough-tailed
gecko horticulturist","Yezden
Ś Meet Gemalek © 0258
BE Place to [Z].",Zielarskie Odzyskiwanie,"Herbata ziołowa to jeden z naszych najbardziej luksusowych produktów w Alluring Shrubs and Herbs. Zajmuję się uprawą i suszeniem liści. Zauważyłem braki w dokumentach i namierzyłem prawdopodobną lokalizację zaginionych paczek. Pomóż mi je odzyskać!
– Gemalek, gekon szorstkoogonowy, ogrodnik","Yezden
Spotkaj Gemaleka © 0258
Umieść w [Z]."
./log-card-099-ol-switcheroo-1.jpg,"Ż OW Świtcheroo | /
Have you ever heard of the | |
Kozeday? Neither hadI until | Z
recently. Apparently, it’s some | Te
rare cultural artefact from |
the other side of the world!
I've learned it s being transported
from Chabahr to Rienshtum, and
I intend to nab it! Come help me,
and I'll make it worth your while!
- Leng, the long-winged tomb bat
1 space west of Chabahr
(© Meet Leng © 0483
Bt Place to [Ą.",099,Ol Switcheroo,Quest,"Have you ever heard of the | |
Kozeday? Neither hadI until | Z
recently. Apparently, it’s some | Te
rare cultural artefact from |
the other side of the world!
I've learned it s being transported
from Chabahr to Rienshtum, and
I intend to nab it! Come help me,
and I'll make it worth your while!
- Leng, the long-winged tomb bat","1 space west of Chabahr
(© Meet Leng © 0483
Bt Place to [Ą.",Sprytna Podmiana,"Słyszałeś o Kozeday? Ja też nie — aż do niedawna. To rzadki artefakt kulturowy z drugiego końca świata! Wiem, że jest przewożony z Chabahr do Rienshtum i zamierzam go przechwycić. Pomóż mi, a odwdzięczę się hojnie!
– Leng, nietoperz grobowy o długich skrzydłach","1 pole na zachód od Chabahr
Spotkaj Lenga © 0483
Umieść w [Ą]."
./log-card-099-tale-of-two-plants-1.jpg,"Ż - Tale of Two Plants | /

In all my years of dealing with | |
exotic plants, I have never made z
such a mistake in my life before! | Te

I need an expert in burglary |
to help me right this wrong in

order to avoid a possible catastrophe.
Come to my flower shop in Chabahr.

I can fill you in on the sensitive
details of the job in person.
- Borrisahy, the giant panda gardener
Chabahr
Ś Meet Borrisahy £ 0261",099,Tale Of Two Plants,Quest,"In all my years of dealing with | |
exotic plants, I have never made z
such a mistake in my life before! | Te

I need an expert in burglary |
to help me right this wrong in

order to avoid a possible catastrophe.
Come to my flower shop in Chabahr.

I can fill you in on the sensitive
details of the job in person.
- Borrisahy, the giant panda gardener","Chabahr
Ś Meet Borrisahy £ 0261",Opowieść o Dwóch Roślinach,"Przez wszystkie lata pracy z egzotycznymi roślinami nigdy nie popełniłem takiego błędu! Potrzebuję specjalisty od włamań, który pomoże naprawić pomyłkę, zanim wywoła katastrofę. Przyjdź do mojego kwiaciarni w Chabahr — wyjaśnię delikatne szczegóły na miejscu.
– Borrisahy, panda wielka, ogrodnik","Chabahr
Spotkaj Borrisahy’ego £ 0261"
./log-card-099-thrill-of-the-hunt-1.jpg,"i Thrill of the Hunt | /
I have been to every corner of — | |
this world and huntedevery | c
wild beast. I was afraid of losing Sp;
interest, but got reinvigorated after SQ
encountering a new type of game!
I wish to share this thrill with someone
who is as fond of the predator's call as
I am. Please come to the green-bricked
estate to join me in this exciting hunt.
- The host
1 space west of Sarewar
z) Join the game @ 0287
BE Place to [Z].",099,Thrill Of The Hunt,Quest,"I have been to every corner of — | |
this world and huntedevery | c
wild beast. I was afraid of losing Sp;
interest, but got reinvigorated after SQ
encountering a new type of game!
I wish to share this thrill with someone
who is as fond of the predator's call as
I am. Please come to the green-bricked
estate to join me in this exciting hunt.
- The host","1 space west of Sarewar
z) Join the game @ 0287
BE Place to [Z].",Dreszcz Polowania,"Odwiedziłem każdy zakątek świata i upolowałem wszelkie dzikie bestie. Myślałem, że nic mnie już nie poruszy — dopóki nie trafiłem na nowy rodzaj zwierzyny! Chcę podzielić się tym dreszczem z kimś, kogo równie mocno wzywa głos drapieżnika. Przyjdź do zielonej posiadłości i dołącz do tej ekscytującej wyprawy.
– Gospodarz","1 pole na zachód od Sarewar
Dołącz do gry © 0287
Umieść w [Z]."
./log-card-100-blunderbuss-1.jpg,"da
joy  Blunderbuss
~ U
Ranged | Gunpowder Weapon
A blunderbuss is not dangerous because
of its accuracy but rather the lack of it!
Fight
Roll %.
1 - 7: Get GK).
8 - 10: Get £XZ9.
11 - 12: Get G9.
Unlock „ Intimidate
Get GED.",100,Blunderbuss,Item,"A blunderbuss is not dangerous because
of its accuracy but rather the lack of it!","Ranged | Gunpowder Weapon
Fight
Roll %.
1 - 7: Get GK).
8 - 10: Get £XZ9.
11 - 12: Get G9.
Unlock „ Intimidate
Get GED.",Armatka (Blunderbuss),"Blunderbuss nie jest groźny dzięki celności, tylko przez… jej brak.",Broń dystansowa | Prochowa • Walka: rzuć %. 1–7: Zyskaj GK). 8–10: Zyskaj £XZ9. 11–12: Zyskaj G9. Odblokuj — Zastraszanie: Zyskaj GED.
./log-card-100-climbing-kit-1.jpg,"da
PZ \ Ó
{ ae Ki N ©
Cord // Tinkering SU
ThereS no end to climbable
surfaces in Galzyr, and no end to
polecats trying to climb them.
Climb
Get @E9. You may discard
to get more.
Unlock a Force
Reroll 1 &%.",100,Climbing Kit,Item,"ThereS no end to climbable
surfaces in Galzyr, and no end to
polecats trying to climb them.","Cord // Tinkering SU
Climb
Get @E9. You may discard
to get more.
Unlock a Force
Reroll 1 &%.",Zestaw Wspinaczkowy,"W Galzyr nie brakuje ścian do wspinaczki — ani tchórzofretek, które próbują na nie wejść.","Lina // Majsterkowanie • Wspinaczka: Zyskaj @E9; możesz odrzucić, by zyskać więcej. Odblokuj — Siła: Przerzuć 1 &%."
./log-card-100-crowbar-1.jpg,"da
BOW Crowbar |
— |
Pole Weapon
In many situations, a crowbar is
just the tool for the job. Whether its
getting a misplaced chest open or
knocking someone out cold, leveraging
physical force solves issues.
Force
Get and reroll up to 2 (9.
Fight
Convert 1 4 into ©£9.",100,Crowbar,Item,"In many situations, a crowbar is
just the tool for the job. Whether its
getting a misplaced chest open or
knocking someone out cold, leveraging
physical force solves issues.","Pole Weapon
Force
Get and reroll up to 2 (9.
Fight
Convert 1 4 into ©£9",Łom,"W wielu sytuacjach łom to po prostu właściwe narzędzie — czy to do podważenia skrzyni, czy do wyłączenia przeciwnika siłą.",Broń drążkowa • Siła: Zyskaj i przerzuć do 2 (9. Walka: Zamień 1 4 na ©£9.
./log-card-100-ebetiri-the-eternal-1.jpg,"poly Sbetiri the Sternal -
\ Dwarf Waterdog pe
SU =
\
Survival Explorer
Ebetiri's thirst for exploration goes
far beyond even his curious kin.
Despite waterdogs inability to survive
long outside water, he'll climb from
mountain to mountain and from
shoulder to shoulder to explore the
strangest parts of the world.
In A skill checks, you may discard
or spend 4 © to get £X9.",100,Ebetiri The Eternal,Item,"Ebetiri's thirst for exploration goes
far beyond even his curious kin.
Despite waterdogs inability to survive
long outside water, he'll climb from
mountain to mountain and from
shoulder to shoulder to explore the
strangest parts of the world.","Survival Explorer
In A skill checks, you may discard
or spend 4 © to get £X9.",Ebetiri Wiecznotrwały,"Pragnienie odkryć Ebetiriego wykracza poza ciekawość jego pobratymców — choć wodne pieski słabo znoszą pobyt na lądzie, on wspina się z góry na górę, z ramienia na ramię.","Przetrwanie • Odkrywca • W testach A możesz odrzucić lub wydać 4 ©, aby zyskać £X9."
./log-card-100-fashionable-tunic-1.jpg,"TA
c"" p +
zh Fashionable Tunic |
a |:
Fancy „ Warm [Ę
Well-made clothing protects from
small scratches in addition to
making you look respectable.
If you would get Wounded 4, roll %.
6 - 12: Return it to AFA.
Climb = Convince
Reroll up to 3 &.",100,Fashionable Tunic,Item,"Well-made clothing protects from
small scratches in addition to
making you look respectable.","If you would get Wounded 4, roll %.
6 - 12: Return it to AFA.
Climb = Convince
Reroll up to 3 &.",Szykowna Tunika,Dobrze uszyte ubranie chroni przed drobnymi zadrapaniami i dodaje ogłady.,"Eleganckie • Ciepłe [Ę] • Jeśli miałbyś otrzymać Ranny 4, rzuć %. 6–12: Zwróć go do AFA. Wspinaczka = Perswazja: Przerzuć do 3 &."
